,doc,url,correct,target,prediction,count
376,"Synchronized blocks in MethodOverrides are hurting concurrency
<!--
!!! For Security Vulnerabilities, please go to https://pivotal.io/security !!!
-->
**Affects:** 5.1.x, 4.3.x

---
The fix for issue #18905 introduced `synchronized` blocks into the `MethodOverrides` class to fix a race condition. While this fixed the original bug, the introduction of the `synchronized` blocks is really hurting the concurrency of our application. We make use of method injection in a hot spot in our application, which has very high request concurrency. All of those requests go through `MethodOverrides`, and through these `synchronized` blocks. While the individual operations are fairly quick, it's still significant enough to cause serious concurrency degradation.

Can this class be reworked to avoid synchronized blocks? ",https://github.com/spring-projects/spring-framework/issues/23448,1.0,0.0,0.0,45
125,"Feature request: API to release pooled direct buffers in PooledByteBufAllocator
Right now there is no way to release pooled `DirectByteBuffer`s in `PooledByteBufAllocator`. However, Netty uses no cleaner DirectByteBuffer by default since 4.0.37. Hence, if I create a client using `PooledByteBufAllocator`, then send some messages and shutdown the client, there will be some DirectByteBuffers still in `PooledByteBufAllocator` (they are just put back into the PoolChunkList) and I don't find any way to release them, but no cleaner DirectByteBuffers require being released manually.

Running the following test will see `OutOfDirectMemoryError` quickly.

``` Java
    @Test
    public void testNoCleanerDirectByteBuffer() throws InterruptedException {
        // System.setProperty(""io.netty.maxDirectMemory"", ""0"");
        for(;;) {
            PooledByteBufAllocator allocator = new PooledByteBufAllocator(true);
            allocator.buffer(8000).release();
            allocator.freeThreadLocalCache();
        }
    }
```

Right now we just use `System.setProperty(""io.netty.maxDirectMemory"", ""0"");` to disable it to pass our thousands of unit tests.

It would be better that Netty provides an API to release them so that we can try the no cleaner DirectByteBuffers.
",https://github.com/netty/netty/issues/5833,1.0,1.0,1.0,38
301,"Race NettyResponseFuture.cancel() may produce NPE
It seems that NettyResponseFuture.cancel() is written with concurency support with CAS to prevent double execution. But assigning null to timeoutsHolder is not protected with CAS or storing it to the local. This may result in NPE. Here it the test, that may reproduce it (or may not):
```
package com.sopovs.moradanen.jcstress.asynchttpclient;

import java.util.concurrent.BlockingQueue;
import java.util.concurrent.LinkedBlockingQueue;

import org.asynchttpclient.DefaultAsyncHttpClient;
import org.asynchttpclient.ListenableFuture;
import org.asynchttpclient.Response;

public class RaceCancelTest {
	public static void main(String[] args) throws InterruptedException {
		try (DefaultAsyncHttpClient httpClient = new DefaultAsyncHttpClient()) {
			BlockingQueue<ListenableFuture<Response>> queue1 = new LinkedBlockingQueue<>(),
					queue2 = new LinkedBlockingQueue<>();
			Thread thread1 = new CancellingThread(queue1), thread2 = new CancellingThread(queue2);
			thread1.start();
			thread2.start();
			for (int i = 0; i < 100; i++) {
				ListenableFuture<Response> future = httpClient.prepareGet(""http://google.com"").execute();
				queue1.add(future);
				queue2.add(future);
				while(!queue1.isEmpty() || !queue2.isEmpty()){
					Thread.yield();
				}
			}
			thread1.interrupt();
			thread2.interrupt();
		}
	}

	static class CancellingThread extends Thread {
		private final BlockingQueue<ListenableFuture<Response>> queue;

		public CancellingThread(BlockingQueue<ListenableFuture<Response>> queue) {
			this.queue = queue;
		}

		@Override
		public void run() {
			while (!this.isInterrupted()) {
				try {
					ListenableFuture<Response> future = queue.take();
					future.cancel(true);
				} catch (InterruptedException e) {
					this.interrupt();
				} catch (Exception e) {
					e.printStackTrace();
				}
			}
		}
	}
}
```
And here is the stacktrace:
```
java.lang.NullPointerException
	at org.asynchttpclient.netty.NettyResponseFuture.cancelTimeouts(NettyResponseFuture.java:286)
	at org.asynchttpclient.netty.NettyResponseFuture.cancel(NettyResponseFuture.java:143)
	at com.sopovs.moradanen.jcstress.asynchttpclient.RaceCancelTest$CancellingThread.run(RaceCancelTest.java:44)
```",https://github.com/AsyncHttpClient/async-http-client/issues/1365,1.0,0.0,0.0,36
402,"UniqueId.parse fails for methods with array type parameters
## Bug description
```
String idString = uniqueIdFromMethodDescriptorWithArrayParameter.toString();
UniqueId id = UniqueId.parse(idString);
```
will fail with `PreconditionViolation` since array types are described with an `[` in front but `[` chars are currently forbidden as segment values.

## Suggested Solution

Change representation of array types in `ReflectionUtils.findMethod(clazz, methodName, parameterTypeNames)` and `StringUtils.nullSafeToString(classes)`. 

Alternative: Don't use `[` as separator char in unique IDs. But some 3rd party tools might already have committed to the current format.

## Deliverables

- [ ] Encode `segmentType` and `value` in constructor and decode in `parse`.",https://github.com/junit-team/junit5/issues/810,1.0,3.0,3.0,40
299,"RLocalCachedMap memory leak when using EvictionPolicy.WEAK
﻿### Expected behavior
Weak references should be cleared.

### Actual behavior
It seems that even when using static Strings for keys and values and only ```fastPut``` method the OOM error occurs after several thousands of invocations.
  
### Steps to reproduce or test case
I have created a separate repo to easier reproduce the problem:
https://github.com/pawelgrzes/redisson-mem-leak

### Redis version
4.0.9

### Redisson version
3.7.0

### Redisson configuration
```
RedissonClient redissonClient = Redisson.create();

LocalCachedMapOptions ops = LocalCachedMapOptions.defaults()
  .cacheSize(0)
  .timeToLive(0)
  .maxIdle(0)
  .reconnectionStrategy(LocalCachedMapOptions.ReconnectionStrategy.CLEAR)
  .syncStrategy(LocalCachedMapOptions.SyncStrategy.INVALIDATE)
  .evictionPolicy(LocalCachedMapOptions.EvictionPolicy.WEAK);

RLocalCachedMap<String, String> map = redissonClient.getLocalCachedMap(""sample-cache"", ops);
```

",https://github.com/redisson/redisson/issues/1442,1.0,1.0,1.0,48
71,"Configure Eclipse plugin to include JOpt Simple in generated .classpath file
## Status Quo

Due to the changes introduced in #309, executing `gradle cleanEclipse eclipse` no longer results in a generated `.classpath` file that includes the JOpt Simple dependency. Consequently, it is impossible to build the `junit-platform-console` module within Eclipse when using this mechanism.

## Deliverables

- [x] Modify `junit-platform-console.gradle` so that the JOpt Simple dependency is once again included in the generated `.classpath` file for Eclipse.",https://github.com/junit-team/junit5/issues/556,1.0,2.0,2.0,49
178,"InternalThreadLocalMap recent change is causing increased GCs
### Expected behavior
InternalThreadLocalMap.stringBuilder() method is returning thread local java.lang.StringBuilder() object without causing too much of GC overhead. Implementation before 4.1.13 had thread-local large builders, that basically were always reused, in most cases without being collected. I would expect the 1024 limit that is currently on the stringBuilder could be bigger, as 1K for Cookie headers is nothing special.

### Actual behavior
After changes in netty 4.1.14 how StringBuilder object is being trimmed, if you operate with headers ~1Kb, the method will create a new big char[] array on every request, due to how StringBuilder.trimToSize() is implemented, which in case of HotSpot at least is causing big (20% in our case) increase of minor GCs and huge outside of TLAB memory allocation, which doesn't have any added value.

### Steps to reproduce
Execute heavy performance tests with requests that will have  ~2K Cookie header with a setup that will also do some io.netty.handler.codec.http.cookie.ClientCookieEncoder.encode(Cookie[]) execution.

### Netty version
4.1.14
### JVM version (e.g. `java -version`)
jdk1.8.0_45

",https://github.com/netty/netty/issues/7092,1.0,1.0,1.0,43
156,"HttpContentEncoder leaks resources
17:47:24,585  WARN ResourceLeakDetector:151    - LEAK: ByteBuf was GC'd before being released correctly.
io.netty.util.ResourceLeakException: io.netty.buffer.PooledHeapByteBuf@6dde8fae
    at io.netty.util.ResourceLeakDetector$DefaultResourceLeak.<init>(ResourceLeakDetector.java:158)
    at io.netty.util.ResourceLeakDetector.open(ResourceLeakDetector.java:103)
    at io.netty.buffer.PooledByteBuf.<init>(PooledByteBuf.java:42)
    at io.netty.buffer.PooledHeapByteBuf.<init>(PooledHeapByteBuf.java:44)
    at io.netty.buffer.PooledHeapByteBuf.<init>(PooledHeapByteBuf.java:28)
    at io.netty.buffer.PooledHeapByteBuf$1.newObject(PooledHeapByteBuf.java:33)
    at io.netty.buffer.PooledHeapByteBuf$1.newObject(PooledHeapByteBuf.java:30)
    at io.netty.util.Recycler.get(Recycler.java:40)
    at io.netty.buffer.PooledHeapByteBuf.newInstance(PooledHeapByteBuf.java:38)
    at io.netty.buffer.PoolArena$HeapArena.newByteBuf(PoolArena.java:357)
    at io.netty.buffer.PoolArena.allocate(PoolArena.java:93)
    at io.netty.buffer.PooledByteBufAllocator.newHeapBuffer(PooledByteBufAllocator.java:222)
    at io.netty.buffer.AbstractByteBufAllocator.heapBuffer(AbstractByteBufAllocator.java:111)
    at io.netty.buffer.AbstractByteBufAllocator.heapBuffer(AbstractByteBufAllocator.java:97)
    at io.netty.handler.codec.MessageToByteEncoder.write(MessageToByteEncoder.java:96)
    at io.netty.channel.DefaultChannelHandlerContext.invokeWrite0(DefaultChannelHandlerContext.java:719)
    at io.netty.channel.DefaultChannelHandlerContext.invokeWrite(DefaultChannelHandlerContext.java:703)
    at io.netty.channel.DefaultChannelHandlerContext.write(DefaultChannelHandlerContext.java:697)
    at io.netty.channel.DefaultChannelHandlerContext.write(DefaultChannelHandlerContext.java:480)
    at io.netty.channel.DefaultChannelPipeline.write(DefaultChannelPipeline.java:842)
    at io.netty.channel.AbstractChannel.write(AbstractChannel.java:251)
    at io.netty.channel.embedded.EmbeddedChannel.writeOutbound(EmbeddedChannel.java:169)
    at io.netty.handler.codec.http.HttpContentEncoder.encode(HttpContentEncoder.java:265)
    at io.netty.handler.codec.http.HttpContentEncoder.encodeContent(HttpContentEncoder.java:205)
    at io.netty.handler.codec.http.HttpContentEncoder.encode(HttpContentEncoder.java:166)
    at io.netty.handler.codec.http.HttpContentEncoder.encode(HttpContentEncoder.java:54)
    at io.netty.handler.codec.MessageToMessageCodec$1.encode(MessageToMessageCodec.java:66)
    at io.netty.handler.codec.MessageToMessageEncoder.write(MessageToMessageEncoder.java:80)
    at io.netty.handler.codec.MessageToMessageCodec.write(MessageToMessageCodec.java:105)
    at io.netty.channel.DefaultChannelHandlerContext.invokeWrite0(DefaultChannelHandlerContext.java:719)
    at io.netty.channel.DefaultChannelHandlerContext.invokeWrite(DefaultChannelHandlerContext.java:703)
    at io.netty.channel.DefaultChannelHandlerContext.write(DefaultChannelHandlerContext.java:697)
    at io.netty.channel.DefaultChannelHandlerContext.write(DefaultChannelHandlerContext.java:687)
    at io.netty.channel.DefaultChannelHandlerContext.write(DefaultChannelHandlerContext.java:475)
",https://github.com/netty/netty/issues/1524,1.0,1.0,1.0,43
408,"Update to spring-build-conventions:0.0.13.RELEASE
### Summary
Update to spring-build-conventions:0.0.13.RELEASE",https://github.com/spring-projects/spring-security/issues/5030,1.0,2.0,2.0,35
295,"Problems with 5.0 snapshots' poms
### Summary

The poms for the latest 5.0 snapshots have a few problems:

- They do not include any optional dependencies
- They include test dependencies
- They import platform-bom in their dependency management
- `commons-logging` is a required dependency

### Actual Behavior

N/A

### Expected Behavior

The poms for 5.0.0 snapshots are similar to those for 4.2.2 in that they have none of the 4 problems described above.

### Configuration

N/A

### Version

5.0.0.BUILD-SNAPSHOT, specifically 5.0.0.BUILD-20170424.000033-75

### Sample

N/A",https://github.com/spring-projects/spring-security/issues/4308,1.0,2.0,2.0,53
292,"Potential resource leak in SslHandler
`SslHandler.closeOutboundAndChannel(...)`, does not send the specified event downstream at all if `SslEngine.isInboundDone()` returns `true`.  If a user relies on the future of the specified event, the user will never be notified.  Also, if the peer does not close the connection after sending `close_notify`, the connection will never be closed, although all well-behaving peers will do.

This issue was introduced by beadadecf7489dbcc43d7939f796cc4017340a49.
",https://github.com/netty/netty/issues/1116,1.0,1.0,1.0,49
230,"Memory leaks when using concatMap and subscribeOn Schedulers.newSingle
When running the following test:
```
@Test
    public void test() throws Exception {
        AtomicLong counter = new AtomicLong(0L);
        Scheduler scheduler = Schedulers.newParallel(""scheduler"", 10);
        Flux
            .<Long>generate(sink -> sink.next(counter.getAndIncrement()))
            .concatMap(i -> {
                return Mono.just(i)
                    .publishOn(scheduler)
                    .map(number -> number * 2L);
            })
            .subscribeOn(Schedulers.newSingle(""subscriber""))
            .subscribe(new BaseSubscriber<Long>() {
                @Override
                protected void hookOnSubscribe(Subscription subscription) {
                    subscription.request(10);
                }

                @Override
                protected void hookOnNext(Long value) {
                    upstream().request(1);
                }
            });

        Thread.sleep(100000000);
    }
```
Memory starts to leak.
Thanks to @dfeist the leak seems to be here `reactor.core.scheduler.SingleScheduler.SingleWorker#tasks` and as a workaround scheduler can be replaced with
`.subscribeOn(Schedulers.fromExecutorService(Executors.newSingleThreadExecutor()))`.",https://github.com/reactor/reactor-core/issues/578,1.0,1.0,1.0,40
155,"HonoConnection.shutdown() blocks for 5s if called on event loop thread
`HonoConnection.shutdown()` blocks the current thread for 5s waiting for the close frame from the remote peer.
If the current thread is the thread of the vertx context that the HonoConnection operates on, the response from the remote peer can't be processed while the thread is blocked, causing for the 5s timeout to occur.

Same applies to the `disconnect` method.",https://github.com/eclipse/hono/issues/1750,1.0,0.0,0.0,47
413,"Users guide shows end::how-does-it-work[]
You should not be able to see the tag in the [doc](http://docs.spring.io/spring-session/docs/1.0.0.RELEASE/reference/html5/guides/users.html#automatic-session-alias-inclusion-with-encodeurl)

```
end::how-does-it-work[]
```
",https://github.com/spring-projects/spring-session/issues/145,1.0,2.0,2.0,45
291,"Potential direct memory leak in HttpContentEn/Decoder
If `HttpContentEncoder` or `HttpContentDecoder` encodes or decodes a new `HttpMessage` before handling the previous message's last chunk, zlib's native memory is not freed, causing direct memory leak.
",https://github.com/netty/netty/issues/539,1.0,1.0,1.0,52
207,"Locale inconsistently resolves to null for invalid input value
<!--
!!! For Security Vulnerabilities, please go to https://pivotal.io/security !!!
-->
**Affects:** 5.1.5.RELEASE

---

I am trying to receive a `Locale` into a required `@RequestParam`. The happy path parsing works great, but I am receiving `null` into my `@RequestMapping` when `Locale` parsing fails. Here's my currently-failing test (run against Spring Boot 2.1.3.RELEASE):

```java
@WebMvcTest
public class LocaleDeserializationTest {

    @Configuration
    static class Config {

        @RestController
        static class LocaleController {

            @GetMapping(""/request-param"")
            public String requestParam(@RequestParam Locale locale) {
                return locale.toLanguageTag();
            }
        }
    }

    @Autowired
    MockMvc mockMvc;

    @Test
    public void badLocaleRequestParam() throws Exception {
        mockMvc.perform(get(""/request-param"").param(""locale"", ""thiswillbebadrequest""))
                .andExpect(status().isBadRequest());
    }
}
```

This in fact throws a `NullPointerException` because `locale` is null within the execution of the `requestParam()` method. I also tried marking the argument as `@NonNull` (the Spring variant) but that also still allowed `null` to come in for `Locale`.

A bit of investigation led me to the `StringToLocaleConverter`, and `StringUtils.parseLocale()` correctly returns null. I would expect that since my `@RequestParam` is a _required_ parameter, this would end up returning a 400 client response.

The same thing happens with `@PathVariable`, but I would expect that one would actually be a 404 not found.",https://github.com/spring-projects/spring-framework/issues/22603,1.0,3.0,3.0,44
154,"High heap usage on get field mapping API
Environment:
- 62 indices
- 50+ types
- Java 7.0_67
- JVM arguments `-Xms8G -Xmx8G`
- Elasticsearch version 1.7.5 (branch 1.7)

Steps:
1. Start Elasticsearch
2. Execute the following query `http://localhost:9200/logstash/_mapping/field/*` (produced by Kibana)
3. Wait the response
4. Run the same query again

Here is the result (screenshot from JVisualVM);
![mapping-memory-leak-confirmed](https://cloud.githubusercontent.com/assets/333276/12142867/b68a64c0-b47b-11e5-9f04-5fefbe9b6754.JPG)

As you can see the first execution of the query took about 1G of memory and the second execution of the query took about 2.5G (more than 2 times more memory than the first execution).
I tried to force GC but no memory is free up.

Using MAT, I can see that the memory is filled with `FieldMappingMetaData`.
I'm not sure if this is intended but I `GetFieldMappingsResponse` keeps a reference of the mapping: https://github.com/elastic/elasticsearch/blob/1.7/src/main/java/org/elasticsearch/action/admin/indices/mapping/get/GetFieldMappingsResponse.java#L39

I didn't try on Elasticsearch 2.x but the code is more or less the same.
",https://github.com/elastic/elasticsearch/issues/15789,1.0,1.0,1.0,48
157,"IMA Extension Memory Leak
### Issue description
Using IMA Extension and in the sample main demo app, a memory leak happens when you serve a VMAP and quit the player activity during content playback and after ad/pods playback.

In my opinion, it's an IMA problem and managed to reproduce the issue even without an IMA Extension and following exactly their integration guide but according to them they're claiming it's an IMA-Extension problem and not theirs
https://groups.google.com/forum/#!topic/ima-sdk/ZM-WsPL1xdQ


### Reproduction steps
- In the Main Demo app, use any video and set the following sample adtag uri:
https://pubads.g.doubleclick.net/gampad/ads?sz=640x480&iu=/124319096/external/ad_rule_samples&ciu_szs=300x250&ad_rule=1&impl=s&gdfp_req=1&env=vp&output=vmap&unviewed_position_start=1&cust_params=deployment%3Ddevsite%26sample_ar%3Dpremidpostlongpod&cmsid=496&vid=short_tencue&correlator=
- When pre-roll finishes and content video plays for few seconds, press back to return to the home screen, PlayerActivity gets leaked


### Link to test content
Provide a link to media that reproduces the issue. If you don't wish to post it
publicly, please submit the issue, then email the link to
dev.exoplayer@gmail.com using a subject in the format ""Issue #1234"".


### Version of ExoPlayer being used
V2.7.3


### Device(s) and version(s) of Android being used
Tested on Pixel XL (Oreo 8.1), Xperia XZ (Oreo 8.0) but can be reproduced on any device",https://github.com/google/ExoPlayer/issues/4114,1.0,1.0,1.0,46
33,"Build system does not support HTTPS calls to Maven
**Describe the bug**
When I try to run `./refine build`, I get a 501 error when the build system attempts to contact `http://repo.maven.apache.org/`.  This appears to be related to Maven's HTTPS switchover on 2020-01-15 (https://blog.sonatype.com/central-repository-moving-to-https), which causes `http://` calls to be rejected.

**To Reproduce**
Steps to reproduce the behavior:
1. Clone the master repository
2. `./refine build`

**Current Results**
```[INFO] ------------------------------------------------------------------------
[INFO] Building OpenRefine 3.3-SNAPSHOT
[INFO] ------------------------------------------------------------------------
Downloading: http://repo.maven.apache.org/maven2/org/codehaus/mojo/build-helper-maven-plugin/1.8/build-helper-maven-plugin-1.8.pom
[INFO] ------------------------------------------------------------------------
[INFO] Reactor Summary:
[INFO]
[INFO] OpenRefine ......................................... FAILURE [  3.014 s]
[INFO] OpenRefine - main .................................. SKIPPED
[INFO] OpenRefine - server ................................ SKIPPED
[INFO] OpenRefine - extensions ............................ SKIPPED
[INFO] OpenRefine - Jython extension ...................... SKIPPED
[INFO] OpenRefine - Wikidata extension .................... SKIPPED
[INFO] OpenRefine - Database extension .................... SKIPPED
[INFO] OpenRefine - Gdata extension ....................... SKIPPED
[INFO] OpenRefine - PC-axis extension ..................... SKIPPED
[INFO] OpenRefine - Phonetic clustering extension ......... SKIPPED
[INFO] OpenRefine - packaging ............................. SKIPPED
[INFO] ------------------------------------------------------------------------
[INFO] BUILD FAILURE
[INFO] ------------------------------------------------------------------------
[INFO] Total time: 3.927 s
[INFO] Finished at: 2020-01-15T12:02:00-05:00
[INFO] Final Memory: 7M/37M
[INFO] ------------------------------------------------------------------------
[ERROR] Plugin org.codehaus.mojo:build-helper-maven-plugin:1.8 or one of its dependencies could not be resolved: Failed to read artifact descriptor for org.codehaus.mojo:build-helper-maven-plugin:jar:1.8: Could not transfer artifact org.codehaus.mojo:build-helper-maven-plugin:pom:1.8 from/to central (http://repo.maven.apache.org/maven2): Failed to transfer file: http://repo.maven.apache.org/maven2/org/codehaus/mojo/build-helper-maven-plugin/1.8/build-helper-maven-plugin-1.8.pom. Return code is: 501 , ReasonPhrase:HTTPS Required. -> [Help 1]
```

**Expected behavior**
The build system is able to successfully contact the Maven repository and download necessary files.

**Desktop (please complete the following information):**
 - OS: macOS 10.14.6
 - Browser Version: n/a
 - JRE or JDK Version: openjdk 12.0.1 2019-04-16

**OpenRefine (please complete the following information):**
 - Version: 3.3-SNAPSHOT
",https://github.com/OpenRefine/OpenRefine/issues/2286,1.0,2.0,2.0,53
69,"ConcurrentModificationException while making notification
Hi,
i'm geting exception when running below code:

<pre><code>public static void makeMutableWorkoutCopy(Realm realm, final long workoutId) {
        realm.beginTransaction();
            Workout workout = realm.where(Workout.class).equalTo(""id"", workoutId).findFirst();

            Workout copyWorkout = realm.copyFromRealm(workout);
            copyWorkout.setId(IdentifierGenerator.getInstance().generateUniqueId(realm, Workout.class));
            copyWorkout.setName(copyWorkout.getName() + ""*"");
            copyWorkout.setSections(new RealmList<Section>());
            copyWorkout.setImmutableWorkout(workout);

            workout.setMutableWorkout(realm.copyToRealmOrUpdate(copyWorkout));
        realm.commitTransaction();
    }</code></pre>

Exception:

<pre><code>java.util.ConcurrentModificationException
at java.util.IdentityHashMap$IdentityHashMapIterator.checkConcurrentMod(IdentityHashMap.java:164)
at java.util.IdentityHashMap$IdentityHashMapIterator.next(IdentityHashMap.java:169)
at io.realm.HandlerController.notifyRealmObjectCallbacks(HandlerController.java:254)
at io.realm.HandlerController.notifyTypeBasedListeners(HandlerController.java:207)
at io.realm.BaseRealm.commitTransaction(BaseRealm.java:294)
at io.realm.Realm.commitTransaction(Realm.java:108)
at com.borg.forza.model.RealmUtils.makeMutableWorkoutCopy(RealmUtils.java:289)
</code></pre>


The model of Workout.class looks like below:

<pre><code>public class Workout extends RealmObject {

    @Index      private long                    id;
                private long                    backendId;
                private int                     sync;

    @PrimaryKey private String                  name;
                private String                  description;
    @Index      private String                  type;
                private long                    duration;
                private RealmList<Section>      sections;
                private int                     access;
                private Workout                 mutableWorkout;
                private Workout                 immutableWorkout;
    }</code></pre>

I am using 0.87.0-SNAPSHOT.
Thanks!
",https://github.com/realm/realm-java/issues/1970,1.0,0.0,0.0,40
100,"Documentation typo fixes
<!--
For Security Vulnerabilities, please use https://pivotal.io/security#reporting
-->

### Summary
Backport #5205",https://github.com/spring-projects/spring-security/issues/5317,1.0,2.0,2.0,34
310,"Redis Buffer Leak
RedisDecoder calls `ByteBuf.retain()` and the next line may throw an exception, but the buffer is never released [1]. More investigation is needed in this class whenever retain is called to ensure it is either written or released.

[1] https://github.com/netty/netty/blob/4.1/codec-redis/src/main/java/io/netty/handler/codec/redis/RedisDecoder.java#L208
",https://github.com/netty/netty/issues/5190,1.0,1.0,1.0,42
67,"ConcurrentModificationException when flushing projects at shutdown
User Ryan Elenbaum reported this exception when shutting down the Refine server

java.util.ConcurrentModificationException
        at java.util.HashMap$HashIterator.nextEntry(HashMap.java:894)
        at java.util.HashMap$EntryIterator.next(HashMap.java:934)
        at java.util.HashMap$EntryIterator.next(HashMap.java:932)
        at com.google.refine.InterProjectModel.flushJoinsInvolvingProject(InterProjectModel.java:109)
        at com.google.refine.model.Project.dispose(Project.java:109)
        at com.google.refine.ProjectManager.saveProjects(ProjectManager.java:265) 
        at com.google.refine.ProjectManager.save(ProjectManager.java:206)
        at com.google.refine.ProjectManager.dispose(ProjectManager.java:99)
        at com.google.refine.RefineServlet.destroy(RefineServlet.java:151)
        at org.mortbay.jetty.servlet.ServletHolder.destroyInstance(ServletHolder.java:318)
        at org.mortbay.jetty.servlet.ServletHolder.doStop(ServletHolder.java:289)
        at org.mortbay.component.AbstractLifeCycle.stop(AbstractLifeCycle.java:76)
",https://github.com/OpenRefine/OpenRefine/issues/652,1.0,0.0,0.0,45
380,"Target is unresolvable
The Oxygen target cannot be resolved. In the site http://download.eclipse.org/releases/oxygen/, there are three errors:

Unable to locate installable unit org.eclipse.ecf.remoteservice.rest.synd.feature.feature.group 0.0.0
Unable to locate installable unit org.eclipse.ecf.remoteservice.sdk.source.feature.feature.group 0.0.0
Unable to locate installable unit org.eclipse.ecf.remoteservice.soap.feature.feature.group 0.0.0

On the mailing list, nobody could justify why these features are in the target and removing them seems to get the target and build working again, so I assume that whatever was in them has been moved to other features in Oxygen and suggest their removal.",https://github.com/eclipse/ice/issues/373,1.0,2.0,2.0,42
307,"ReadableBuffers.BufferInputStream does not release buffer on close()
**gRPC Version used: 1.7.0
Netty Version used: 4.1.16.Final
Java version: 1.8.0_161**

Context:
Observed Netty leak detector complaining of bytebuf leaks on the gRPC server configured with Netty Epoll. This occurs more often, a few minutes after the service restarts on a prod machine. Here is the full trace of all 25 access for the bytebuf:
 [netty_buf_leak_trace.txt](https://github.com/grpc/grpc-java/files/1795622/netty_buf_leak_trace.txt)

The most recent access to the leaked bytebuf occurs at `io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:273)` but the bytebuf is actually released here.  Not sure what is causing the leak.

```
 ERROR [2018-03-09 02:25:49,034] io.netty.util.ResourceLeakDetector: LEAK: ByteBuf.release() was not called before it's garbage-collected. See http://netty.io/wiki/reference-counted-objects.html for more information.
 Recent access records: 25
 #25:
 	io.netty.handler.codec.ByteToMessageDecoder.channelRead(ByteToMessageDecoder.java:273)
 	io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:362)
 	io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:348)
 	io.netty.channel.AbstractChannelHandlerContext.fireChannelRead(AbstractChannelHandlerContext.java:340)
 	io.netty.channel.DefaultChannelPipeline$HeadContext.channelRead(DefaultChannelPipeline.java:1359)
 	io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:362)
 	io.netty.channel.AbstractChannelHandlerContext.invokeChannelRead(AbstractChannelHandlerContext.java:348)
 	io.netty.channel.DefaultChannelPipeline.fireChannelRead(DefaultChannelPipeline.java:935)
 	io.netty.channel.epoll.AbstractEpollStreamChannel$EpollStreamUnsafe.epollInReady(AbstractEpollStreamChannel.java:797)
 	io.netty.channel.epoll.EpollEventLoop.processReady(EpollEventLoop.java:404)
 	io.netty.channel.epoll.EpollEventLoop.run(EpollEventLoop.java:304)
 	io.netty.util.concurrent.SingleThreadEventExecutor$5.run(SingleThreadEventExecutor.java:858)
 	io.netty.util.concurrent.DefaultThreadFactory$DefaultRunnableDecorator.run(DefaultThreadFactory.java:138)
 	java.lang.Thread.run(Thread.java:748)
```





",https://github.com/grpc/grpc-java/issues/4198,1.0,1.0,1.0,48
232,"MessageChannelMetricWriter and @ExportMetricWriter
The `MessageChannelMetricWriter` `@Bean` in the `MetricsChannelAutoConfiguration` must be marked with the `@ExportMetricWriter`, otherwise it is skipped by the `MetricExportAutoConfiguration`:

``` java
@Autowired(required = false)
@ExportMetricWriter
private Map<String, GaugeWriter> writers = Collections.emptyMap();
```

After declaring the former in my own config:

``` java
@Bean
public MessageChannel metricsChannel() {
    return new DirectChannel();
}

@Bean
@ExportMetricWriter
public MessageChannelMetricWriter messageChannelMetricWriter() {
    return new MessageChannelMetricWriter(metricsChannel());
}

@Bean
@ServiceActivator(inputChannel = ""metricsChannel"")
public MessageHandler metricsHandler() {
    return System.out::println;
}
```

The metrics are started to appear in the STDOUT periodically as it is declared by the `MetricExportProperties`.

Also see http://stackoverflow.com/questions/36272482/write-out-spring-boot-metrics-to-stdout-or-aggregator.
",https://github.com/spring-projects/spring-boot/issues/5517,1.0,3.0,3.0,48
40,"Cannot access `package-list` in published Javadoc
## Bug Report for JUnit 4

`javadoc -link http://junit.org/junit4/javadoc/latest` (i.e. referring JUnit 4's Javadoc pages from 3rd-party Javadoc pages) no longer works because http://junit.org/junit4/javadoc/latest/package-list disappeared.

### Deliverables

- [x] See https://github.com/junit-team/junit5/issues/1289#issuecomment-364247470

## Bug Report for JUnit 5

An upgrade in the JDK used to generate Javadoc for JUnit 5 caused the `package-list` file to stop being published beginning with JUnit 5.2.

In the following list, the first number is the HTTP response code.

- *200*: https://junit.org/junit5/docs/5.1.0/api/package-list
- *404*: https://junit.org/junit5/docs/5.2.0/api/package-list
- *404*: https://junit.org/junit5/docs/current/api/package-list

### Deliverables

- [x] Manually copy `element-list` to `package-list` for previously released versions of JUnit 5.
- [x] Automate copying of `element-list` to `package-list` in the Gradle build for future versions of JUnit 5.
",https://github.com/junit-team/junit5/issues/1289,1.0,2.0,2.0,54
